Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Antonio Brown,PIT,7.0,100.0,0.7,0.0,0.0,0.0,0.0,21.0
DeAndre Hopkins,HOU,6.6,97.9,0.7,0.0,0.0,0.0,0.1,20.6
Michael Thomas,NO,6.9,88.1,0.6,0.0,0.0,0.0,0.1,19.3
A.J. Green,CIN,6.2,87.3,0.6,0.0,0.0,0.0,0.1,18.6
Julio Jones,ATL,6.0,87.1,0.5,0.1,0.5,0.0,0.0,17.5
Larry Fitzgerald,ARI,6.5,68.5,0.5,0.0,0.0,0.0,0.1,16.3
Stefon Diggs,MIN,5.4,70.9,0.6,0.5,2.1,0.0,0.0,16.3
Keenan Allen,LAC,6.0,80.5,0.4,0.1,0.4,0.0,0.0,16.2
Odell Beckham Jr.,NYG,5.7,73.1,0.5,0.1,0.7,0.0,0.1,16.0
Davante Adams,GB,5.1,66.8,0.7,0.0,0.0,0.0,0.0,15.9
Tyreek Hill,KC,5.3,68.2,0.5,1.1,6.8,0.0,0.0,15.8
T.Y. Hilton,IND,4.8,75.5,0.6,0.0,0.0,0.0,0.1,15.5
Golden Tate,DET,5.9,64.9,0.5,0.3,1.1,0.0,0.0,15.4
Mike Evans,TB,5.1,70.5,0.5,0.0,0.0,0.0,0.0,15.2
Chris Hogan,NE,4.8,66.2,0.6,0.2,1.4,0.0,0.0,15.1
Demaryius Thomas,DEN,5.5,65.2,0.5,0.0,0.0,0.0,0.0,15.0
Adam Thielen,MIN,5.0,70.9,0.3,0.1,0.4,0.0,0.0,14.0
Marvin Jones,DET,4.1,62.0,0.6,0.0,0.0,0.0,0.0,13.9
Brandin Cooks,LAR,4.4,61.5,0.5,0.4,2.1,0.0,0.0,13.8
Nelson Agholor,PHI,4.8,55.4,0.5,0.4,2.2,0.0,0.0,13.8
Jarvis Landry,CLE,6.0,62.9,0.3,0.1,0.2,0.0,0.1,13.6
Michael Crabtree,BAL,5.1,53.6,0.5,0.0,0.0,0.0,0.1,13.5
Amari Cooper,OAK,5.1,65.1,0.3,0.1,0.3,0.0,0.0,13.5
Emmanuel Sanders,DEN,4.7,60.4,0.4,0.0,0.4,0.0,0.0,13.4
JuJu Smith-Schuster,PIT,4.4,59.3,0.5,0.0,0.0,0.0,0.0,13.3
Allen Robinson,CHI,4.7,68.7,0.3,0.0,0.0,0.0,0.0,13.3
Cooper Kupp,LAR,4.2,54.5,0.5,0.0,0.0,0.0,0.1,12.4
Randall Cobb,GB,4.5,47.8,0.5,0.6,2.5,0.0,0.0,12.3
Kenny Stills,MIA,3.8,57.2,0.5,0.0,0.0,0.0,0.0,12.3
Robby Anderson,NYJ,4.5,60.9,0.3,0.1,0.7,0.0,0.0,12.2
Marquise Goodwin,SF,3.8,55.9,0.4,0.2,1.1,0.0,0.0,12.1
Devin Funchess,CAR,3.7,53.3,0.5,0.0,0.0,0.0,0.0,12.0
Corey Davis,TEN,4.6,57.3,0.3,0.0,0.0,0.0,0.1,11.7
