Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Travis Kelce,KC,6.2,78.0,0.8,0.1,18.4
Zach Ertz,PHI,6.6,70.1,0.6,0.0,16.9
Eric Ebron,IND,5.8,65.7,0.7,0.1,16.2
George Kittle,SF,5.3,66.5,0.5,0.0,14.7
Jared Cook,OAK,4.7,57.4,0.5,0.0,13.3
Rob Gronkowski,NE,3.9,58.7,0.5,0.0,12.8
David Njoku,CLE,3.9,43.7,0.5,0.0,11.1
Jordan Reed,WAS,4.7,48.4,0.2,0.1,10.6
Cameron Brate,TB,3.8,45.0,0.4,0.0,10.4
Austin Hooper,ATL,4.3,44.0,0.3,0.0,10.4
Vance McDonald,PIT,3.4,39.9,0.5,0.1,10.1
Jimmy Graham,GB,3.6,42.4,0.3,0.0,9.7
Evan Engram,NYG,3.9,43.5,0.2,0.0,9.5
Kyle Rudolph,MIN,3.8,38.7,0.2,0.0,9.1
Trey Burton,CHI,3.1,36.3,0.2,0.0,8.0
Chris Herndon IV,NYJ,3.3,34.6,0.2,0.0,7.9
C.J. Uzomah,CIN,3.3,33.6,0.1,0.0,7.6
Ian Thomas,CAR,3.4,32.6,0.2,0.0,7.5
Matt LaCosse,DEN,2.9,31.9,0.2,0.0,7.1
Ricky Seals-Jones,ARI,2.6,30.9,0.1,0.0,6.5
Nick Vannett,SEA,2.4,24.8,0.2,0.0,6.0
Michael Roberts,DET,2.1,23.4,0.3,0.0,6.0
Gerald Everett,LAR,2.1,25.0,0.2,0.0,5.6
Charles Clay,BUF,2.3,24.3,0.1,0.1,5.3
Antonio Gates,LAC,1.8,20.1,0.2,0.0,5.0
Vernon Davis,WAS,1.7,24.8,0.1,0.0,4.9
Jesse James,PIT,1.7,21.0,0.2,0.0,4.9
Dan Arnold,NO,1.8,22.1,0.1,0.0,4.7
Benjamin Watson,NO,1.8,19.3,0.1,0.0,4.6
Ryan Griffin,HOU,1.8,20.6,0.1,0.1,4.6
Mark Andrews,BAL,1.6,21.2,0.1,0.0,4.5
Jordan Thomas,HOU,1.4,16.7,0.2,0.0,4.4
James O'Shaughnessy,JAC,1.8,19.2,0.1,0.0,4.2
Erik Swoope,IND,1.5,16.5,0.2,0.0,4.2
Tyler Higbee,LAR,1.7,18.4,0.1,0.0,4.1
Anthony Firkser,TEN,1.4,16.1,0.1,0.0,3.7
Mike Gesicki,MIA,1.6,16.1,0.1,0.1,3.6
Blake Jarwin,DAL,1.5,15.4,0.1,0.0,3.6
Virgil Green,LAC,1.4,15.6,0.1,0.0,3.6
Rhett Ellison,NYG,1.4,15.4,0.1,0.0,3.6
Ed Dickson,SEA,1.3,15.1,0.1,0.0,3.5
Nick O'Leary,MIA,1.2,14.1,0.2,0.0,3.5
Hayden Hurst,BAL,1.2,13.4,0.1,0.0,3.3
Luke Willson,DET,1.4,14.0,0.1,0.0,3.2
Demetrius Harris,KC,1.1,13.1,0.1,0.0,3.2
Josh Hill,NO,1.2,12.0,0.1,0.0,3.1
Dallas Goedert,PHI,1.3,13.4,0.1,0.0,3.1
Jordan Akins,HOU,1.1,12.6,0.1,0.0,3.1
Nick Boyle,BAL,1.4,12.6,0.1,0.0,3.0
Jason Croom,BUF,1.0,11.5,0.2,0.1,2.9
Logan Thomas,BUF,1.2,12.0,0.1,0.0,2.8
Adam Shaheen,CHI,0.9,9.2,0.2,0.0,2.7
Jermaine Gresham,ARI,1.2,12.0,0.1,0.0,2.7
Jordan Leggett,NYJ,1.1,10.3,0.1,0.0,2.5
Lance Kendricks,GB,1.0,10.5,0.1,0.0,2.5
Luke Stocker,TEN,0.9,10.5,0.1,0.0,2.5
Levine Toilolo,DET,1.0,10.0,0.1,0.0,2.4
Darren Fells,CLE,0.7,9.0,0.1,0.1,2.2
Brian Parker,DEN,0.8,8.7,0.1,0.0,2.2
Seth DeValve,CLE,0.7,8.0,0.1,0.1,2.0
Dalton Schultz,DAL,0.8,8.4,0.1,0.0,2.0
Blake Bell,JAC,0.8,8.9,0.0,0.0,1.9
David Morgan,MIN,0.8,7.1,0.0,0.0,1.7
Matt Lengel,CIN,0.6,6.9,0.1,0.0,1.7
Lee Smith,OAK,0.7,6.8,0.1,0.0,1.7
Derek Carrier,OAK,0.7,6.7,0.0,0.0,1.6
Rico Gathers,DAL,0.6,6.8,0.1,0.0,1.6
Garrett Celek,SF,0.5,6.6,0.1,0.0,1.5
Maxx Williams,BAL,0.6,5.6,0.0,0.0,1.4
Eric Tomlinson,NYJ,0.6,6.5,0.0,0.0,1.4
Alan Cross,TB,0.5,6.0,0.1,0.0,1.4
Robert Tonyan,GB,0.4,5.2,0.1,0.1,1.2
Sean Culkin,LAC,0.3,2.9,0.1,0.0,1.2
Eric Saubert,ATL,0.5,5.1,0.0,0.0,1.2
Antony Auclair,TB,0.5,5.1,0.0,0.0,1.2
