Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Travis Kelce,KC,6.2,74.4,0.7,0,17.7
Zach Ertz,PHI,6.7,72.8,0.6,0,17.6
Eric Ebron,IND,4.9,53.3,0.6,0,13.8
David Njoku,CLE,4.8,54.2,0.5,0,13.1
George Kittle,SF,4.4,55.6,0.5,0,12.8
Jordan Reed,WAS,5.1,50.6,0.5,0.1,12.7
Evan Engram,NYG,4.1,44.6,0.5,0,11.4
Austin Hooper,ATL,4.3,45.5,0.3,0,10.7
Kyle Rudolph,MIN,4,42.1,0.3,0,10
Greg Olsen,CAR,4,46.9,0.2,0,9.9
Trey Burton,CHI,3.3,37.5,0.3,0,9
O.J. Howard,TB,3.1,40.2,0.3,0,8.9
C.J. Uzomah,CIN,3.5,38.9,0.2,0,8.8
Ricky Seals-Jones,ARI,2.6,33.4,0.2,0,7.2
Charles Clay,BUF,2.9,31.8,0.1,0,6.7
Benjamin Watson,NO,2.8,30.3,0.1,0,6.6
Vernon Davis,WAS,2.4,29.4,0.1,0,6.1
Jeff Heuerman,DEN,2.6,26.8,0.1,0,6
Geoff Swaim,DAL,2.5,26,0.1,0,6
David Grinnage,JAC,2.2,22.6,0.2,0,5.5
Chris Herndon IV,NYJ,2,24.5,0.1,0,5.1
Antonio Gates,LAC,2,20.8,0.2,0,5.1
Cameron Brate,TB,1.7,20.1,0.2,0,4.9
Jordan Akins,HOU,2.2,22.3,0.1,0,4.9
Mike Gesicki,MIA,1.9,20,0.1,0,4.7
Gerald Everett,LAR,1.7,20.2,0.1,0,4.5
Dallas Goedert,PHI,1.7,17.9,0.1,0,4.2
Hayden Hurst,BAL,1.8,18.4,0.1,0,4.1
Mark Andrews,BAL,1.4,15.7,0.2,0,3.9
Jordan Thomas,HOU,1.6,16.8,0.1,0,3.8
Luke Willson,DET,1.6,16.2,0.1,0,3.8
Jason Croom,BUF,1.5,15.3,0.1,0,3.7
Neal Sterling,NYJ,1.5,15.7,0.1,0,3.7
Erik Swoope,IND,1.3,13.6,0.2,0,3.7
Jacob Hollister,NE,1.4,15.7,0.1,0,3.7
Jonnu Smith,TEN,1.5,15.8,0.1,0,3.5
Virgil Green,LAC,1.4,13.7,0.1,0,3.4
Nick Boyle,BAL,1.4,13.3,0.1,0,3.3
Tyler Higbee,LAR,1.2,14.1,0.1,0,3.3
Blake Bell,JAC,1.3,13.9,0.1,0,3.2
Rhett Ellison,NYG,1.3,12.6,0.1,0,3.1
Darren Fells,CLE,1.1,13.1,0.1,0.1,3
