Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Rob Gronkowski,NE,5.4,74.3,0.7,0.0,17.1
Travis Kelce,KC,5.8,72.6,0.7,0.0,16.9
Zach Ertz,PHI,5.8,66.2,0.5,0.0,15.6
Jimmy Graham,GB,4.4,47.3,0.6,0.0,12.5
Eric Ebron,IND,4.0,45.4,0.5,0.0,11.8
Jared Cook,OAK,4.2,50.5,0.4,0.0,11.7
Kyle Rudolph,MIN,4.1,42.2,0.5,0.0,11.1
O.J. Howard,TB,3.2,43.2,0.4,0.1,9.9
David Njoku,CLE,3.4,38.8,0.4,0.0,9.9
Trey Burton,CHI,3.5,38.7,0.3,0.0,9.1
George Kittle,SF,3.6,45.3,0.1,0.0,9.0
Tyler Eifert,CIN,3.4,37.6,0.2,0.0,8.3
Benjamin Watson,NO,3.3,36.2,0.2,0.0,8.0
Vance McDonald,PIT,3.0,35.9,0.2,0.0,7.6
Austin Seferian-Jenkins,JAC,3.0,30.4,0.2,0.1,7.2
Austin Hooper,ATL,2.9,29.5,0.2,0.0,7.1
Ricky Seals-Jones,ARI,2.6,30.2,0.2,0.0,6.8
Charles Clay,BUF,2.9,31.8,0.1,0.0,6.7
Will Dissly,SEA,2.5,31.8,0.2,0.0,6.7
Dallas Goedert,PHI,2.3,25.9,0.2,0.0,6.0
Rhett Ellison,NYG,2.3,24.2,0.2,0.0,5.9
Mark Andrews,BAL,2.0,23.9,0.2,0.0,5.4
Jeff Heuerman,DEN,2.0,22.5,0.2,0.0,5.2
Jesse James,PIT,2.0,21.6,0.1,0.0,5.0
Geoff Swaim,DAL,2.1,21.7,0.1,0.0,5.0
Antonio Gates,LAC,1.9,20.6,0.2,0.0,5.0
Luke Stocker,TEN,1.9,20.9,0.1,0.0,4.8
Jonnu Smith,TEN,2.1,21.8,0.1,0.0,4.8
Mike Gesicki,MIA,2.0,20.9,0.1,0.0,4.7
Ryan Griffin,HOU,1.8,22.0,0.1,0.0,4.7
Cameron Brate,TB,1.7,19.5,0.1,0.0,4.5
Nick Vannett,SEA,1.8,19.3,0.1,0.0,4.2
Jason Croom,BUF,1.5,16.9,0.1,0.1,3.9
Nick Boyle,BAL,1.8,16.7,0.1,0.0,3.9
Jordan Thomas,HOU,1.5,17.8,0.1,0.0,3.9
Virgil Green,LAC,1.5,16.8,0.1,0.0,3.8
Jermaine Gresham,ARI,1.5,15.1,0.1,0.0,3.7
Hayden Hurst,BAL,1.5,15.3,0.1,0.0,3.6
Luke Willson,DET,1.6,15.4,0.1,0.0,3.6
Tyler Kroft,CIN,1.4,13.8,0.1,0.1,3.5
Maxx Williams,BAL,1.5,15.5,0.1,0.0,3.4
Garrett Celek,SF,1.1,13.9,0.1,0.0,3.1
Darren Fells,CLE,1.1,12.5,0.1,0.0,3.0
Tyler Higbee,LAR,1.2,12.7,0.1,0.0,3.0
Eric Tomlinson,NYJ,1.3,13.0,0.1,0.0,3.0
Jordan Akins,HOU,1.2,13.0,0.1,0.1,2.9
Chris Herndon IV,NYJ,1.3,12.7,0.1,0.0,2.9
Derek Carrier,OAK,1.1,10.2,0.1,0.0,2.6
Josh Hill,NO,1.1,10.4,0.1,0.0,2.6
Blake Jarwin,DAL,1.1,9.9,0.1,0.0,2.5
Demetrius Harris,KC,1.0,10.8,0.1,0.0,2.5
Matt LaCosse,DEN,1.0,10.6,0.1,0.0,2.4
David Morgan,MIN,1.0,9.4,0.1,0.0,2.4
Gerald Everett,LAR,0.9,10.1,0.1,0.0,2.3
James O'Shaughnessy,JAC,0.8,8.6,0.1,0.0,1.9
Jacob Hollister,NE,0.8,8.4,0.1,0.0,1.9
Dion Sims,CHI,0.7,7.5,0.1,0.0,1.8
C.J. Uzomah,CIN,0.8,7.6,0.1,0.0,1.8
Scott Simonson,NYG,0.7,7.8,0.1,0.0,1.8
Lance Kendricks,GB,0.8,8.1,0.0,0.0,1.7
Seth DeValve,CLE,0.7,7.7,0.0,0.0,1.7
Tyler Conklin,NE,0.6,6.4,0.0,0.0,1.5
Jordan Leggett,NYJ,0.7,7.0,0.0,0.0,1.5
Logan Thomas,BUF,0.6,6.7,0.0,0.0,1.4
Joshua Perkins,PHI,0.6,7.0,0.0,0.1,1.4
Dwayne Allen,NE,0.5,5.2,0.0,0.0,1.3
Niles Paul,JAC,0.5,5.6,0.0,0.0,1.3
Durham Smythe,MIA,0.5,5.3,0.1,0.0,1.3
Eric Saubert,ATL,0.5,5.0,0.0,0.0,1.2
Logan Paulsen,ATL,0.4,4.3,0.0,0.0,1.1
Ryan Hewitt,IND,0.5,5.2,0.0,0.0,1.0
Levine Toilolo,DET,0.4,4.0,0.0,0.0,0.9
Hakeem Valles,DET,0.4,4.1,0.0,0.0,0.9
Rico Gathers,DAL,0.4,3.8,0.0,0.0,0.8
Antony Auclair,TB,0.3,3.7,0.0,0.0,0.8
Lee Smith,OAK,0.3,2.9,0.0,0.0,0.8
Marcedes Lewis,GB,0.2,2.4,0.0,0.0,0.6
Orson Charles,CLE,0.2,3.3,0.0,0.0,0.6
Bucky Hodges,PIT,0.3,3.0,0.0,0.0,0.6
Mason Schreck,CIN,0.3,2.5,0.0,0.0,0.6
Ben Braunecker,CHI,0.2,2.0,0.0,0.0,0.5
Gabe Holmes,ARI,0.2,2.2,0.0,0.0,0.5
Daniel Brown,CHI,0.1,1.8,0.0,0.0,0.5
Khari Lee,BUF,0.2,2.0,0.0,0.0,0.4
MyCole Pruitt,TEN,0.2,1.7,0.0,0.0,0.4
Alex Ellis,KC,0.2,1.7,0.0,0.0,0.4
Cole Wick,SF,0.2,1.7,0.0,0.0,0.4
Dalton Schultz,DAL,0.2,1.9,0.0,0.0,0.4
Alan Cross,TB,0.1,1.4,0.0,0.0,0.3
Xavier Grimble,PIT,0.2,1.5,0.0,0.0,0.3
Garrett Dickerson,NYG,0.1,1.5,0.0,0.0,0.3
Ryan Malleck,PIT,0.0,0.0,0.0,0.0,0.0
Nick O'Leary,MIA,0.0,0.0,0.0,0.0,0.0
Matt Lengel,HOU,0.0,0.0,0.0,0.0,0.0
Stephen Anderson,NE,0.0,0.0,0.0,0.0,0.0
Jevoni Robinson,HOU,0.0,0.0,0.0,0.0,0.0
Austin Roberts,LAC,0.0,0.0,0.0,0.0,0.0
Clark Harris,CIN,0.0,0.0,0.0,0.0,0.0
Henry Krieger Coble,LAR,0.0,0.0,0.0,0.0,0.0
Garrett Griffin,NO,0.0,0.0,0.0,0.0,0.0
Richard Rodgers,PHI,0.0,0.0,0.0,0.0,0.0
