Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Rob Gronkowski,NE,5.1,74.2,0.6,0.1,16.1
Zach Ertz,PHI,5.7,63.2,0.5,0.1,15.1
Travis Kelce,KC,5.3,64.7,0.5,0.0,14.9
Jordan Reed,WAS,4.7,47.4,0.6,0.0,13.0
George Kittle,SF,4.4,53.0,0.5,0.1,12.6
Jack Doyle,IND,4.3,43.5,0.4,0.1,11.1
Trey Burton,CHI,3.7,41.7,0.5,0.0,10.5
Evan Engram,NYG,4.2,44.6,0.3,0.0,10.2
Jared Cook,OAK,3.6,44.2,0.4,0.0,10.1
Kyle Rudolph,MIN,3.9,40.0,0.3,0.0,9.7
Austin Seferian-Jenkins,JAC,3.4,36.2,0.4,0.1,9.3
Benjamin Watson,NO,3.3,34.3,0.4,0.0,9.3
Jimmy Graham,GB,3.5,37.7,0.3,0.1,9.2
Ricky Seals-Jones,ARI,3.0,34.7,0.4,0.0,8.8
Eric Ebron,IND,3.1,33.8,0.4,0.0,8.8
David Njoku,CLE,3.3,39.4,0.2,0.0,8.6
Tyler Eifert,CIN,2.9,31.3,0.4,0.0,8.4
Charles Clay,BUF,3.2,34.2,0.1,0.0,7.5
Austin Hooper,ATL,2.9,29.6,0.2,0.0,7.1
O.J. Howard,TB,2.6,31.9,0.2,0.1,6.6
Will Dissly,SEA,2.4,28.2,0.2,0.0,6.3
Ian Thomas,CAR,2.6,28.3,0.1,0.0,6.3
Jonnu Smith,TEN,2.5,26.5,0.2,0.0,6.1
Dallas Goedert,PHI,2.5,26.1,0.2,0.0,6.0
Ryan Griffin,HOU,2.4,27.3,0.1,0.0,5.9
Vance McDonald,PIT,2.2,26.8,0.2,0.0,5.8
Cameron Brate,TB,2.2,24.9,0.1,0.0,5.6
Jake Butt,DEN,2.3,23.7,0.1,0.0,5.5
Antonio Gates,LAC,2.2,21.8,0.2,0.0,5.4
Mike Gesicki,MIA,2.2,23.8,0.1,0.0,5.4
Jesse James,PIT,2.0,20.6,0.1,0.0,4.9
Nick Vannett,SEA,2.0,20.9,0.1,0.0,4.8
Nick Boyle,BAL,2.2,18.8,0.1,0.0,4.6
Luke Willson,DET,1.8,18.4,0.1,0.0,4.3
Vernon Davis,WAS,1.7,20.6,0.1,0.1,4.2
Virgil Green,LAC,1.6,17.4,0.1,0.0,3.9
Neal Sterling,NYJ,1.5,15.6,0.1,0.0,3.7
Luke Stocker,TEN,1.5,15.4,0.1,0.0,3.7
Geoff Swaim,DAL,1.4,15.5,0.1,0.0,3.6
Mark Andrews,BAL,1.5,15.3,0.1,0.0,3.6
Blake Jarwin,DAL,1.3,14.2,0.1,0.0,3.3
Tyler Higbee,LAR,1.4,14.3,0.1,0.0,3.3
Dion Sims,CHI,1.2,12.8,0.1,0.0,3.2
Josh Hill,NO,1.3,11.9,0.1,0.0,3.1
Maxx Williams,BAL,1.4,12.7,0.1,0.0,3.1
Tyler Kroft,CIN,1.3,12.7,0.1,0.0,3.0
Garrett Celek,SF,1.0,12.8,0.1,0.0,2.9
Jordan Akins,HOU,1.1,12.2,0.1,0.0,2.9
Jeff Heuerman,DEN,1.0,12.3,0.1,0.0,2.8
Rhett Ellison,NYG,1.2,10.6,0.1,0.0,2.7
A.J. Derby,MIA,1.1,12.0,0.1,0.0,2.6
Demetrius Harris,KC,1.0,10.8,0.1,0.0,2.6
Derek Carrier,OAK,1.1,10.0,0.1,0.0,2.5
Eric Tomlinson,NYJ,1.0,10.1,0.1,0.0,2.5
Darren Fells,CLE,0.9,10.7,0.1,0.0,2.4
Jordan Leggett,NYJ,1.1,11.4,0.0,0.0,2.4
David Morgan,MIN,1.0,9.8,0.1,0.0,2.4
Hakeem Valles,DET,0.9,9.0,0.1,0.0,2.3
Gerald Everett,LAR,0.9,9.6,0.1,0.0,2.2
Jacob Hollister,NE,0.9,9.3,0.1,0.0,2.2
