Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Antonio Brown,PIT,7.5,108.5,0.8,0.0,0.2,0.0,0.0,23.0
Michael Thomas,NO,7.3,92.5,0.7,0.0,0.0,0.0,0.1,20.5
Julio Jones,ATL,6.7,94.8,0.6,0.1,0.9,0.0,0.0,19.5
Odell Beckham Jr.,NYG,6.9,87.3,0.6,0.2,1.0,0.0,0.0,19.4
DeAndre Hopkins,HOU,6.5,91.7,0.6,0.1,0.0,0.0,0.1,19.3
Keenan Allen,LAC,6.4,81.8,0.5,0.1,0.3,0.0,0.0,17.7
Tyreek Hill,KC,5.4,78.3,0.6,1.3,7.2,0.0,0.0,17.3
A.J. Green,CIN,5.7,76.0,0.6,0.0,0.0,0.0,0.1,16.7
Mike Evans,TB,5.5,72.7,0.5,0.0,0.0,0.0,0.0,16.0
Adam Thielen,MIN,5.3,75.1,0.5,0.1,0.4,0.0,0.1,15.8
Golden Tate,DET,6.1,68.8,0.5,0.2,1.0,0.0,0.1,15.8
Stefon Diggs,MIN,5.2,69.0,0.6,0.5,2.4,0.0,0.1,15.6
Davante Adams,GB,5.0,67.2,0.6,0.0,0.0,0.0,0.0,15.6
Jarvis Landry,CLE,6.4,73.8,0.3,0.1,0.3,0.0,0.1,15.5
Emmanuel Sanders,DEN,5.4,69.5,0.5,0.0,0.0,0.0,0.0,15.4
Demaryius Thomas,DEN,5.3,65.6,0.6,0.0,0.0,0.0,0.0,15.3
JuJu Smith-Schuster,PIT,4.8,67.1,0.6,0.0,0.0,0.0,0.0,15.1
Nelson Agholor,PHI,5.3,61.6,0.5,0.4,2.5,0.0,0.0,14.7
Larry Fitzgerald,ARI,6.4,66.2,0.2,0.0,0.0,0.0,0.1,14.1
Brandin Cooks,LAR,4.3,61.6,0.5,0.6,3.0,0.0,0.0,13.9
T.Y. Hilton,IND,4.6,70.9,0.4,0.0,0.0,0.0,0.1,13.8
Randall Cobb,GB,4.9,54.5,0.5,0.6,2.1,0.0,0.0,13.4
Corey Davis,TEN,4.7,59.2,0.5,0.0,0.0,0.0,0.1,13.4
Kenny Stills,MIA,4.4,62.6,0.5,0.0,0.0,0.0,0.1,13.4
Pierre Garcon,SF,4.7,60.1,0.4,0.0,0.0,0.0,0.0,13.3
Michael Crabtree,BAL,4.8,52.0,0.5,0.0,0.0,0.0,0.0,13.1
Devin Funchess,CAR,4.0,57.8,0.5,0.0,0.0,0.0,0.0,12.7
Quincy Enunwa,NYJ,4.3,52.8,0.5,0.0,0.2,0.0,0.0,12.7
Kenny Golladay,DET,3.9,59.7,0.4,0.1,0.5,0.0,0.0,12.3
Allen Robinson,CHI,4.2,60.9,0.3,0.0,0.0,0.0,0.0,12.3
Marvin Jones,DET,4.0,60.5,0.4,0.0,0.0,0.0,0.0,12.3
Cooper Kupp,LAR,4.1,51.1,0.5,0.2,1.3,0.0,0.0,12.3
Robert Woods,LAR,4.4,56.7,0.3,0.2,0.8,0.0,0.0,11.8
Tyler Lockett,SEA,3.8,53.1,0.4,0.5,3.3,0.0,0.0,11.7
Amari Cooper,OAK,4.3,57.2,0.3,0.1,0.6,0.0,0.0,11.6
Chris Hogan,NE,4.0,55.9,0.3,0.2,1.1,0.0,0.0,11.6
Sterling Shepard,NYG,4.7,52.8,0.2,0.1,0.6,0.0,0.0,11.3
Jamison Crowder,WAS,4.2,53.9,0.2,0.3,1.6,0.0,0.1,11.1
Will Fuller,HOU,3.3,48.3,0.5,0.2,0.7,0.0,0.0,11.0
Brandon Marshall,SEA,3.9,46.5,0.4,0.0,0.1,0.0,0.0,11.0
Kelvin Benjamin,BUF,3.7,48.3,0.4,0.0,0.0,0.0,0.0,10.9
Robby Anderson,NYJ,3.9,53.9,0.3,0.2,0.5,0.0,0.0,10.9
