Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Zach Ertz,PHI,7.1,80.8,0.6,0.1,18.9
Travis Kelce,KC,6.2,78.5,0.7,0.1,18.3
Jared Cook,OAK,4.6,56.5,0.4,0.0,12.7
Greg Olsen,CAR,4.0,49.7,0.6,0.0,12.4
Jack Doyle,IND,4.4,43.9,0.5,0.0,11.5
Trey Burton,CHI,3.6,42.2,0.5,0.0,10.7
Austin Hooper,ATL,4.5,44.7,0.2,0.0,10.4
Jimmy Graham,GB,4.0,47.8,0.3,0.0,10.4
Eric Ebron,IND,3.2,37.5,0.6,0.0,10.2
Jordan Reed,WAS,4.6,45.6,0.2,0.1,10.2
O.J. Howard,TB,3.6,46.9,0.3,0.0,10.1
Evan Engram,NYG,4.0,42.1,0.3,0.0,9.9
Vance McDonald,PIT,3.4,41.2,0.4,0.0,9.8
Kyle Rudolph,MIN,3.8,38.7,0.2,0.0,9.0
Jeff Heuerman,DEN,3.5,38.2,0.2,0.0,8.5
Benjamin Watson,NO,2.7,31.8,0.4,0.0,8.2
Ricky Seals-Jones,ARI,3.2,37.7,0.2,0.0,8.2
C.J. Uzomah,CIN,3.4,36.3,0.2,0.1,8.2
Nick Vannett,SEA,2.4,26.8,0.2,0.0,6.5
James O'Shaughnessy,JAC,2.7,28.3,0.1,0.0,6.3
Vernon Davis,WAS,2.3,31.3,0.1,0.0,6.2
Jonnu Smith,TEN,2.1,23.9,0.2,0.0,5.8
Gerald Everett,LAR,1.9,23.4,0.2,0.0,5.5
Luke Willson,DET,2.1,21.6,0.2,0.0,5.4
Geoff Swaim,DAL,2.4,23.1,0.1,0.0,5.4
Ryan Griffin,HOU,1.8,22.2,0.1,0.0,4.6
Mark Andrews,BAL,1.6,19.2,0.2,0.0,4.6
Ed Dickson,SEA,1.5,19.4,0.2,0.0,4.4
Dallas Goedert,PHI,1.7,18.8,0.1,0.0,4.4
Jesse James,PIT,1.7,20.1,0.1,0.0,4.3
Cameron Brate,TB,1.6,17.8,0.2,0.1,4.2
Antonio Gates,LAC,1.6,16.7,0.2,0.0,4.1
Virgil Green,LAC,1.4,17.0,0.1,0.0,3.9
Tyler Higbee,LAR,1.4,16.7,0.1,0.0,3.9
Adam Shaheen,CHI,0.9,10.2,0.3,0.0,3.7
Jordan Thomas,HOU,1.3,15.4,0.2,0.0,3.7
Hayden Hurst,BAL,1.4,15.5,0.1,0.0,3.6
Lance Kendricks,GB,1.4,14.0,0.1,0.0,3.3
Luke Stocker,TEN,1.2,13.5,0.1,0.0,3.2
Josh Hill,NO,1.3,13.5,0.1,0.0,3.1
Mo Alie-Cox,IND,1.1,13.1,0.1,0.0,3.1
Derek Carrier,OAK,1.4,13.3,0.1,0.0,3.1
Rhett Ellison,NYG,1.3,12.3,0.1,0.0,3.0
Jermaine Gresham,ARI,1.2,12.6,0.1,0.1,2.8
Demetrius Harris,KC,0.9,11.3,0.1,0.0,2.7
Levine Toilolo,DET,1.0,9.6,0.1,0.0,2.6
Jordan Akins,HOU,0.9,10.3,0.1,0.0,2.5
Matt LaCosse,DEN,1.0,10.7,0.1,0.0,2.5
Nick Boyle,BAL,1.0,9.0,0.1,0.0,2.2
Blake Bell,JAC,0.8,9.0,0.1,0.0,2.1
Dan Arnold,NO,0.6,7.6,0.1,0.0,1.9
Marcedes Lewis,GB,0.7,7.7,0.1,0.0,1.8
Maxx Williams,BAL,0.8,6.5,0.1,0.0,1.8
Jordan Franks,CIN,0.4,5.0,0.1,0.0,1.5
Ian Thomas,CAR,0.6,6.3,0.0,0.0,1.5
Anthony Firkser,TEN,0.5,5.9,0.1,0.1,1.4
Matt Lengel,CIN,0.6,5.9,0.1,0.0,1.4
Blake Jarwin,DAL,0.5,6.9,0.0,0.0,1.3
Dalton Schultz,DAL,0.5,5.0,0.0,0.0,1.2
Richard Rodgers,PHI,0.4,4.8,0.0,0.0,1.0
Eric Saubert,ATL,0.4,3.8,0.0,0.1,0.9
Rico Gathers,DAL,0.3,3.9,0.0,0.0,0.8
Antony Auclair,TB,0.4,3.2,0.0,0.0,0.7
Xavier Grimble,PIT,0.3,3.0,0.0,0.0,0.6
Logan Paulsen,ATL,0.2,2.1,0.0,0.0,0.6
Ben Braunecker,CHI,0.2,2.4,0.0,0.0,0.6
Scott Simonson,NYG,0.2,2.4,0.0,0.0,0.5
Jerell Adams,HOU,0.2,1.8,0.0,0.0,0.5
Lee Smith,OAK,0.2,2.1,0.0,0.0,0.5
Daniel Brown,CHI,0.2,1.8,0.0,0.0,0.5
Jeremy Sprinkle,WAS,0.2,2.1,0.0,0.0,0.4
Darrell Daniels,SEA,0.2,1.2,0.0,0.0,0.4
MyCole Pruitt,TEN,0.1,1.5,0.0,0.0,0.4
Chris Manhertz,CAR,0.2,1.5,0.0,0.0,0.4
Alan Cross,TB,0.1,1.2,0.0,0.0,0.3
