Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Travis Kelce,KC,6.2,79.4,0.8,0.0,18.7
Zach Ertz,PHI,6.1,67.0,0.6,0.0,16.0
George Kittle,SF,5.0,65.5,0.5,0.0,14.6
Greg Olsen,CAR,4.3,52.3,0.5,0.0,12.7
Jared Cook,OAK,4.4,53.7,0.4,0.0,12.3
O.J. Howard,TB,3.8,48.8,0.6,0.0,11.9
David Njoku,CLE,4.3,47.6,0.5,0.0,11.7
Jimmy Graham,GB,4.2,51.0,0.4,0.0,11.7
Jack Doyle,IND,4.4,46.1,0.4,0.1,11.6
Trey Burton,CHI,3.6,42.3,0.6,0.0,11.1
Jordan Reed,WAS,4.5,47.6,0.3,0.1,10.7
Benjamin Watson,NO,3.5,39.1,0.4,0.0,10.1
C.J. Uzomah,CIN,3.4,37.4,0.5,0.0,9.9
Eric Ebron,IND,3.3,37.0,0.5,0.0,9.9
Vance McDonald,PIT,3.8,43.3,0.2,0.1,9.1
Evan Engram,NYG,3.7,39.0,0.2,0.0,9.0
Austin Hooper,ATL,3.6,38.1,0.2,0.0,8.9
Vernon Davis,WAS,2.8,37.7,0.2,0.0,7.5
Ricky Seals-Jones,ARI,2.9,35.7,0.2,0.0,7.4
Chris Herndon IV,NYJ,2.5,28.5,0.3,0.0,7.0
Nick Vannett,SEA,2.5,26.9,0.2,0.1,6.2
Logan Thomas,BUF,2.4,24.8,0.1,0.0,5.2
Jesse James,PIT,2.0,21.9,0.2,0.0,5.2
Antonio Gates,LAC,1.9,21.0,0.2,0.0,5.2
Michael Roberts,DET,1.8,20.8,0.2,0.0,5.1
James O'Shaughnessy,JAC,2.0,23.0,0.1,0.0,5.0
Ed Dickson,SEA,1.8,23.3,0.1,0.0,5.0
David Grinnage,JAC,1.9,20.1,0.1,0.0,4.6
Geoff Swaim,DAL,2.0,20.2,0.1,0.0,4.6
Jason Croom,BUF,1.8,20.0,0.2,0.1,4.6
Cameron Brate,TB,1.7,18.2,0.2,0.1,4.4
Dallas Goedert,PHI,1.7,18.4,0.1,0.0,4.3
