Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Michael Thomas,NO,7.6,96.2,0.7,0.0,0.0,0.0,0.1,21.4
Julio Jones,ATL,7.3,106.1,0.6,0.1,0.6,0.0,0.1,21.4
Antonio Brown,PIT,7.1,88.5,0.9,0.0,0.0,0.0,0.0,21.0
Odell Beckham Jr.,NYG,7.3,99.4,0.6,0.5,2.1,0.0,0.1,21.0
Davante Adams,GB,6.7,90.2,0.8,0.0,0.0,0.0,0.0,20.6
Tyreek Hill,KC,5.5,85.7,0.7,1.2,6.8,0.1,0.0,19.3
Keenan Allen,LAC,6.3,87.3,0.7,0.6,4.2,0.0,0.1,19.3
Mike Evans,TB,5.7,81.0,0.6,0.0,0.0,0.0,0.1,17.3
Tyler Boyd,CIN,5.8,74.3,0.6,0.2,1.0,0.0,0.0,16.8
Robert Woods,LAR,5.3,74.3,0.6,0.7,4.7,0.0,0.1,16.5
Julian Edelman,NE,6.0,70.8,0.5,0.6,4.3,0.0,0.1,16.4
JuJu Smith-Schuster,PIT,6.1,77.7,0.4,0.0,0.0,0.0,0.0,16.1
Jarvis Landry,CLE,6.5,72.6,0.3,0.0,0.0,0.0,0.1,15.5
Cooper Kupp,LAR,4.9,63.9,0.6,0.5,2.9,0.0,0.0,15.2
Josh Gordon,NE,4.6,69.7,0.6,0.0,0.0,0.0,0.0,15.0
Marvin Jones,DET,4.6,66.1,0.5,0.0,0.0,0.0,0.0,14.4
Alshon Jeffery,PHI,4.7,60.7,0.6,0.0,0.0,0.0,0.0,14.4
Larry Fitzgerald,ARI,5.6,63.0,0.4,0.0,0.0,0.0,0.0,14.4
Brandin Cooks,LAR,4.7,70.1,0.4,0.4,2.5,0.0,0.0,14.2
Marquez Valdes-Scantling,GB,4.1,64.7,0.5,0.0,0.0,0.0,0.0,13.8
Amari Cooper,DAL,4.8,60.9,0.4,0.1,0.7,0.0,0.0,13.7
Kenny Golladay,DET,4.4,64.9,0.4,0.1,0.7,0.0,0.0,13.6
Calvin Ridley,ATL,4.3,56.2,0.5,0.4,2.3,0.0,0.0,13.4
Corey Davis,TEN,4.5,58.0,0.4,0.0,0.1,0.0,0.0,12.8
T.Y. Hilton,IND,4.2,59.4,0.4,0.0,0.0,0.0,0.0,12.4
Christian Kirk,ARI,4.2,56.0,0.4,0.2,1.4,0.0,0.0,12.3
Devin Funchess,CAR,4.4,57.7,0.3,0.0,0.0,0.0,0.0,12.0
Golden Tate,PHI,4.7,52.6,0.3,0.4,2.4,0.0,0.1,11.7
Doug Baldwin,SEA,4.3,56.7,0.3,0.0,0.0,0.0,0.0,11.6
Allen Robinson,CHI,3.6,49.3,0.5,0.0,0.0,0.0,0.0,11.5
Sterling Shepard,NYG,4.4,55.9,0.2,0.0,0.2,0.0,0.0,11.4
Maurice Harris,WAS,4.8,54.4,0.1,0.2,1.3,0.0,0.0,11.2
Devante Parker,MIA,3.6,49.4,0.4,0.0,0.0,0.0,0.0,10.8
Quincy Enunwa,NYJ,4.1,50.7,0.2,0.1,0.1,0.0,0.1,10.4
Dede Westbrook,JAC,3.7,52.1,0.2,0.2,1.1,0.0,0.0,10.2
Mike Williams,LAC,2.7,42.0,0.5,0.1,0.6,0.0,0.0,10.1
Marquise Goodwin,SF,3.1,48.9,0.3,0.5,2.3,0.0,0.0,10.0
Donte Moncrief,JAC,3.8,47.8,0.3,0.0,0.0,0.0,0.1,10.0
Taylor Gabriel,CHI,3.7,46.4,0.2,0.6,4.1,0.0,0.0,10.0
Danny Amendola,MIA,4.4,46.3,0.1,0.0,0.1,0.0,0.0,9.9
Tyler Lockett,SEA,3.2,47.5,0.3,0.4,3.3,0.0,0.0,9.8
Mohamed Sanu,ATL,3.6,44.9,0.2,0.1,0.3,0.0,0.0,9.6
DeSean Jackson,TB,2.9,50.4,0.2,0.4,2.3,0.0,0.0,9.5
D.J. Moore,CAR,3.4,45.0,0.1,0.7,6.3,0.0,0.0,9.4
Tre'Quan Smith,NO,3.1,43.5,0.3,0.0,0.0,0.0,0.0,9.4
Randall Cobb,GB,3.7,41.6,0.2,0.2,0.6,0.0,0.0,9.2
Tyrell Williams,LAC,2.6,46.4,0.3,0.1,0.6,0.0,0.0,9.1
Chris Godwin,TB,3.3,42.6,0.3,0.0,0.0,0.0,0.0,9.0
Jordy Nelson,OAK,3.5,42.5,0.2,0.0,0.0,0.0,0.0,9.0
Josh Doctson,WAS,3.3,43.2,0.2,0.0,0.0,0.0,0.0,8.9
Adam Humphries,TB,3.6,39.3,0.2,0.1,0.7,0.0,0.0,8.5
Cole Beasley,DAL,3.8,38.2,0.1,0.0,0.0,0.0,0.0,8.5
David Moore,SEA,2.4,39.0,0.3,0.1,0.4,0.0,0.0,8.2
Nelson Agholor,PHI,3.3,36.6,0.2,0.2,1.4,0.0,0.0,8.2
Kenny Stills,MIA,2.6,40.4,0.2,0.0,0.0,0.0,0.0,8.1
Jermaine Kearse,NYJ,3.3,36.7,0.2,0.0,0.0,0.0,0.0,8.0
Anthony Miller,CHI,2.7,33.6,0.3,0.2,1.5,0.0,0.0,7.9
John Ross,CIN,2.8,35.4,0.2,0.2,1.0,0.0,0.1,7.7
Kelvin Benjamin,BUF,2.8,39.9,0.2,0.0,0.0,0.0,0.1,7.6
Antonio Callaway,CLE,2.8,35.1,0.2,0.2,1.3,0.0,0.0,7.6
Tajae Sharpe,TEN,2.6,36.2,0.2,0.1,1.1,0.0,0.0,7.5
Chris Conley,KC,3.0,36.0,0.1,0.0,0.0,0.0,0.0,7.4
Keelan Cole,JAC,2.8,38.5,0.1,0.0,0.0,0.0,0.1,7.3
Zay Jones,BUF,3.0,34.8,0.1,0.1,0.4,0.0,0.0,7.2
Brandon LaFell,OAK,2.9,34.4,0.1,0.0,0.0,0.0,0.0,7.1
Chester Rogers,IND,3.0,32.0,0.1,0.0,0.1,0.0,0.0,7.0
Curtis Samuel,CAR,2.2,29.4,0.2,0.5,4.1,0.0,0.0,6.7
Seth Roberts,OAK,2.7,31.6,0.1,0.0,0.0,0.0,0.0,6.6
Ryan Grant,IND,2.5,28.6,0.2,0.0,0.0,0.0,0.0,6.5
Michael Gallup,DAL,2.3,34.8,0.1,0.0,0.0,0.0,0.0,6.3
Cordarrelle Patterson,NE,1.4,16.1,0.1,4.3,22.2,0.1,0.0,6.0
Alex Erickson,CIN,2.2,28.3,0.2,0.1,0.4,0.0,0.0,6.0
Chris Hogan,NE,2.1,30.3,0.1,0.0,0.1,0.0,0.0,5.9
Jakeem Grant,MIA,2.1,27.5,0.2,0.0,0.3,0.0,0.0,5.8
Equanimeous St. Brown,GB,1.8,27.1,0.2,0.0,0.1,0.0,0.0,5.5
Kendrick Bourne,SF,2.1,24.9,0.2,0.0,0.0,0.0,0.0,5.5
Terrelle Pryor,BUF,2.0,27.9,0.1,0.2,0.8,0.0,0.0,5.5
